Date,Close,Open,Volume,Num Arrests,Mean.TemperatureF,PrecipitationIn,Events,season,Year,Week,Month
2011-03-22,1293.77002,1298.290039,3576550000,1472,47.0,0.00,,Spring,2011,12,3
2011-03-23,1297.540039,1292.189941,3842350000,1303,38.0,0.71,Rain-Snow-Thunderstorm,Spring,2011,12,3
2011-03-24,1309.660034,1300.609985,4223740000,1380,39.0,0.07,Snow,Spring,2011,12,3
2011-03-25,1313.800049,1311.800049,4223740000,1586,36.0,0.00,,Spring,2011,12,3
2011-03-28,1310.189941,1315.449951,3215170000,948,37.0,0.00,,Spring,2011,13,3
2011-03-29,1319.439941,1309.369995,3482580000,1136,42.0,0.00,,Spring,2011,13,3
2011-03-30,1328.26001,1321.890015,3809570000,1415,43.0,T,Rain,Spring,2011,13,3
2011-03-31,1325.829956,1327.439941,3566270000,1195,41.0,0.18,Rain,Spring,2011,13,3
2011-04-01,1332.410034,1329.47998,4223740000,1453,39.0,0.17,Rain-Snow,Spring,2011,13,4
2011-04-04,1332.869995,1333.560059,4223740000,971,50.0,0.03,Rain,Spring,2011,14,4
2011-04-05,1332.630005,1332.030029,3852280000,1355,48.0,0.08,Fog-Rain,Spring,2011,14,4
2011-04-06,1335.540039,1335.939941,4223740000,1549,47.0,0.06,Rain,Spring,2011,14,4
2011-04-07,1333.51001,1334.819946,4005600000,1666,44.0,T,Rain,Spring,2011,14,4
2011-04-08,1328.170044,1336.160034,3582810000,1581,45.0,T,Rain,Spring,2011,14,4
2011-04-11,1324.459961,1329.01001,3478970000,998,49.0,T,Fog-Rain,Spring,2011,15,4
2011-04-12,1314.160034,1321.959961,4275490000,1312,57.0,0.69,Rain-Thunderstorm,Spring,2011,15,4
2011-04-13,1314.410034,1314.030029,3850860000,1514,50.0,0.50,Rain-Thunderstorm,Spring,2011,15,4
2011-04-14,1314.52002,1311.130005,3872630000,1620,59.0,0.00,,Spring,2011,15,4
2011-04-15,1319.680054,1314.540039,4223740000,1637,49.0,0.00,,Spring,2011,15,4
2011-04-18,1305.140015,1313.349976,4223740000,845,56.0,T,Rain,Spring,2011,16,4
2011-04-19,1312.619995,1305.98999,3886300000,1361,51.0,0.01,Rain,Spring,2011,16,4
2011-04-20,1330.359985,1319.119995,4236280000,1601,54.0,T,Fog,Spring,2011,16,4
2011-04-21,1337.380005,1333.22998,3587240000,1425,52.0,0.00,,Spring,2011,16,4
2011-04-25,1335.25,1337.140015,2142130000,828,62.0,0.00,Fog,Spring,2011,17,4
2011-04-26,1347.23999,1336.75,3908060000,1293,61.0,0.00,Fog,Spring,2011,17,4
2011-04-27,1355.660034,1348.430054,4051570000,1223,59.0,0.00,Fog,Spring,2011,17,4
2011-04-28,1360.47998,1353.859985,4036820000,1294,60.0,0.11,Fog-Rain-Thunderstorm,Spring,2011,17,4
2011-04-29,1363.609985,1360.140015,3479070000,1397,62.0,0.00,,Spring,2011,17,4
2011-05-02,1361.219971,1365.209961,3846250000,884,54.0,T,,Spring,2011,18,5
2011-05-03,1356.619995,1359.76001,4223740000,1492,60.0,0.00,,Spring,2011,18,5
2011-05-04,1347.319946,1355.900024,4223740000,1392,56.0,0.58,Rain,Spring,2011,18,5
2011-05-05,1335.099976,1344.160034,3846250000,1505,57.0,0.00,,Spring,2011,18,5
2011-05-06,1340.199951,1340.23999,4223740000,1470,57.0,0.00,,Spring,2011,18,5
2011-05-09,1346.290039,1340.199951,4265250000,1002,63.0,0.00,,Spring,2011,19,5
2011-05-10,1357.160034,1348.339966,4223740000,1446,64.0,0.00,,Spring,2011,19,5
2011-05-11,1342.079956,1354.51001,3846250000,1624,62.0,0.00,,Spring,2011,19,5
2011-05-12,1348.650024,1339.390015,3777210000,1509,60.0,0.00,,Spring,2011,19,5
2011-05-13,1337.77002,1348.689941,3426660000,1541,57.0,0.00,,Spring,2011,19,5
2011-05-16,1329.469971,1334.77002,3846250000,860,60.0,0.02,,Spring,2011,20,5
2011-05-17,1328.97998,1326.099976,4053970000,1314,59.0,1.01,Rain-Thunderstorm,Spring,2011,20,5
2011-05-18,1340.680054,1328.540039,3922030000,1398,66.0,0.89,Rain,Spring,2011,20,5
2011-05-19,1343.599976,1342.400024,3626110000,1429,66.0,0.00,Fog,Spring,2011,20,5
2011-05-20,1333.27002,1342.0,4066020000,1447,61.0,0.04,Rain,Spring,2011,20,5
2011-05-23,1317.369995,1333.069946,3255580000,870,59.0,0.10,Rain,Spring,2011,21,5
2011-05-24,1316.280029,1317.699951,3846250000,1516,72.0,0.00,Fog,Spring,2011,21,5
2011-05-25,1320.469971,1316.359985,4109670000,1496,71.0,0.00,,Spring,2011,21,5
2011-05-26,1325.689941,1320.640015,3259470000,1383,67.0,0.00,,Spring,2011,21,5
2011-05-27,1331.099976,1325.689941,3124560000,1453,70.0,0.00,,Spring,2011,21,5
2011-05-31,1345.199951,1331.099976,4696240000,1031,77.0,0.00,Rain,Spring,2011,22,5
2011-06-01,1314.550049,1345.199951,4241090000,1464,76.0,0.00,Fog,Spring,2011,22,6
2011-06-02,1312.939941,1314.550049,3762170000,1492,73.0,0.00,,Spring,2011,22,6
2011-06-03,1300.160034,1312.939941,3505030000,1505,68.0,0.00,,Spring,2011,22,6
2011-06-06,1286.170044,1300.26001,3555980000,884,70.0,0.00,,Spring,2011,23,6
2011-06-07,1284.939941,1286.310059,3846250000,1325,76.0,0.00,,Spring,2011,23,6
2011-06-08,1279.560059,1284.630005,3970810000,1609,79.0,0.00,,Spring,2011,23,6
2011-06-09,1289.0,1279.630005,3332510000,1219,81.0,0.44,Rain-Thunderstorm,Spring,2011,23,6
2011-06-10,1270.97998,1288.599976,3846250000,1412,76.0,0.00,,Spring,2011,23,6
2011-06-13,1271.829956,1271.310059,4132520000,861,69.0,0.05,Rain,Spring,2011,24,6
2011-06-14,1287.869995,1272.219971,3500280000,1251,65.0,0.06,Rain,Spring,2011,24,6
2011-06-15,1265.420044,1287.869995,4070500000,1564,70.0,T,Rain,Spring,2011,24,6
2011-06-16,1267.640015,1265.530029,3846250000,1508,73.0,0.00,,Spring,2011,24,6
2011-06-17,1271.5,1268.579956,4916460000,1350,72.0,0.93,Fog-Rain-Thunderstorm,Spring,2011,24,6
2011-06-20,1278.359985,1271.5,3464660000,870,71.0,0.00,,Spring,2011,25,6
2011-06-21,1295.52002,1278.400024,4056150000,1377,74.0,0.00,,Summer,2011,25,6
2011-06-22,1287.140015,1295.47998,3718420000,1414,74.0,0.01,Rain,Summer,2011,25,6
2011-06-23,1283.5,1286.599976,4983450000,1274,70.0,0.01,Fog-Rain,Summer,2011,25,6
2011-06-24,1268.449951,1283.040039,3665340000,1301,68.0,T,Rain,Summer,2011,25,6
2011-06-27,1280.099976,1268.439941,3479070000,791,74.0,0.00,,Summer,2011,26,6
2011-06-28,1296.670044,1280.209961,3681500000,1309,78.0,0.00,,Summer,2011,26,6
2011-06-29,1307.410034,1296.849976,4347540000,1221,80.0,0.04,Rain-Thunderstorm,Summer,2011,26,6
2011-06-30,1320.640015,1307.640015,4200500000,1250,76.0,0.00,,Summer,2011,26,6
2011-07-01,1339.670044,1320.640015,3796930000,1362,74.0,0.00,,Summer,2011,26,7
2011-07-05,1337.880005,1339.589966,3722320000,1291,81.0,0.00,,Summer,2011,27,7
2011-07-06,1339.219971,1337.560059,3564190000,1405,79.0,0.00,,Summer,2011,27,7
2011-07-07,1353.219971,1339.619995,4069530000,1446,83.0,0.09,Rain-Thunderstorm,Summer,2011,27,7
2011-07-08,1343.800049,1352.390015,3594360000,1301,76.0,0.58,Rain-Thunderstorm,Summer,2011,27,7
2011-07-11,1319.48999,1343.310059,3879130000,810,80.0,0.00,,Summer,2011,28,7
2011-07-12,1313.640015,1319.609985,4227890000,1278,88.0,0.00,,Summer,2011,28,7
2011-07-13,1317.719971,1314.449951,4060080000,1457,80.0,0.06,Rain,Summer,2011,28,7
2011-07-14,1308.869995,1317.73999,4358570000,1389,76.0,0.00,,Summer,2011,28,7
2011-07-15,1316.140015,1308.869995,4242760000,1366,77.0,0.00,,Summer,2011,28,7
2011-07-18,1305.439941,1315.939941,4118160000,810,83.0,T,Rain-Thunderstorm,Summer,2011,29,7
2011-07-19,1326.72998,1307.069946,4304600000,1291,84.0,0.00,,Summer,2011,29,7
2011-07-20,1325.839966,1328.660034,3767420000,1376,79.0,0.00,,Summer,2011,29,7
2011-07-21,1343.800049,1325.650024,4837430000,1336,81.0,0.00,Fog,Summer,2011,29,7
2011-07-22,1345.02002,1343.800049,3522830000,1132,90.0,0.00,,Summer,2011,29,7
2011-07-25,1337.430054,1344.319946,3536890000,766,76.0,0.09,Rain,Summer,2011,30,7
2011-07-26,1331.939941,1337.390015,4007050000,1206,79.0,0.17,Rain-Thunderstorm,Summer,2011,30,7
2011-07-27,1304.890015,1331.910034,3479040000,1399,78.0,0.00,,Summer,2011,30,7
2011-07-28,1300.670044,1304.839966,4951800000,1243,78.0,T,Rain,Summer,2011,30,7
2011-07-29,1292.280029,1300.119995,5061190000,1158,77.0,1.28,Rain-Thunderstorm,Summer,2011,30,7
2011-08-01,1286.939941,1292.589966,4967390000,799,80.0,0.01,Rain-Thunderstorm,Summer,2011,31,8
2011-08-02,1254.050049,1286.560059,5206290000,1257,83.0,0.00,,Summer,2011,31,8
2011-08-03,1260.339966,1254.25,6446940000,1297,76.0,0.60,Rain,Summer,2011,31,8
2011-08-04,1200.069946,1260.22998,4266530000,1364,75.0,T,Rain,Summer,2011,31,8
2011-08-05,1199.380005,1200.280029,5454590000,1348,76.0,0.00,,Summer,2011,31,8
2011-08-08,1119.459961,1198.47998,2615150000,754,83.0,0.00,,Summer,2011,32,8
2011-08-09,1172.530029,1120.22998,2366660000,1225,78.0,0.44,Rain,Summer,2011,32,8
2011-08-10,1120.76001,1171.77002,5018070000,1430,80.0,0.00,,Summer,2011,32,8
2011-08-11,1172.640015,1121.300049,3685050000,1266,77.0,0.00,,Summer,2011,32,8
2011-08-12,1178.810059,1172.869995,5640380000,1337,75.0,0.00,,Summer,2011,32,8
2011-08-15,1204.48999,1178.859985,4272850000,774,75.0,T,Rain,Summer,2011,33,8
2011-08-16,1192.76001,1204.219971,5071600000,1321,73.0,0.01,Rain,Summer,2011,33,8
2011-08-17,1193.890015,1192.890015,4388340000,1496,75.0,0.00,,Summer,2011,33,8
2011-08-18,1140.650024,1189.619995,3234810000,1378,75.0,0.45,Rain-Thunderstorm,Summer,2011,33,8
2011-08-19,1123.530029,1140.469971,5167560000,1268,75.0,0.40,Rain-Thunderstorm,Summer,2011,33,8
2011-08-22,1123.819946,1123.550049,5436260000,782,75.0,0.00,,Summer,2011,34,8
2011-08-23,1162.349976,1124.359985,5013170000,1321,71.0,0.00,,Summer,2011,34,8
2011-08-24,1177.599976,1162.160034,5315310000,1376,72.0,0.00,,Summer,2011,34,8
2011-08-25,1159.27002,1176.689941,5748420000,1341,76.0,0.27,Rain-Thunderstorm,Summer,2011,34,8
2011-08-26,1176.800049,1158.849976,5035320000,1194,77.0,T,Rain,Summer,2011,34,8
2011-08-29,1210.079956,1177.910034,4228070000,679,70.0,0.00,,Summer,2011,35,8
2011-08-30,1212.920044,1209.76001,4572570000,1103,72.0,0.00,,Summer,2011,35,8
2011-08-31,1218.890015,1213.0,5267840000,1171,73.0,0.00,,Summer,2011,35,8
2011-09-01,1204.420044,1219.119995,4780410000,1454,74.0,0.00,,Summer,2011,35,9
2011-09-02,1173.969971,1203.900024,4401740000,1314,69.0,0.00,,Summer,2011,35,9
2011-09-06,1165.23999,1173.969971,5103980000,723,68.0,1.20,Rain,Summer,2011,36,9
2011-09-07,1198.619995,1165.849976,4441040000,1148,68.0,0.82,Rain-Thunderstorm,Summer,2011,36,9
2011-09-08,1185.900024,1197.97998,4465170000,1156,73.0,0.38,Fog-Rain,Summer,2011,36,9
2011-09-09,1154.22998,1185.369995,4586370000,1217,77.0,0.00,,Summer,2011,36,9
2011-09-12,1162.27002,1153.5,5168550000,711,72.0,0.00,,Summer,2011,37,9
2011-09-13,1172.869995,1162.589966,4681370000,1087,73.0,0.00,,Summer,2011,37,9
2011-09-14,1188.680054,1173.319946,4986740000,1338,75.0,0.00,,Summer,2011,37,9
2011-09-15,1209.109985,1189.439941,4479730000,1104,67.0,0.01,Rain,Summer,2011,37,9
2011-09-16,1216.01001,1209.209961,5248890000,1308,59.0,0.00,,Summer,2011,37,9
2011-09-19,1204.089966,1214.98999,4254190000,701,60.0,0.00,,Summer,2011,38,9
2011-09-20,1202.089966,1204.5,4315610000,1194,65.0,0.03,Rain,Summer,2011,38,9
2011-09-21,1166.76001,1203.630005,4728550000,1281,68.0,T,,Summer,2011,38,9
2011-09-22,1129.560059,1164.550049,6703140000,1300,74.0,0.01,Fog-Rain,Summer,2011,38,9
2011-09-23,1136.430054,1128.819946,5639930000,1029,70.0,1.07,Fog-Rain,Autumn,2011,38,9
2011-09-26,1162.949951,1136.910034,4762830000,811,73.0,0.00,Fog,Autumn,2011,39,9
2011-09-27,1175.380005,1163.319946,5548130000,1276,73.0,T,Fog,Autumn,2011,39,9
2011-09-28,1151.060059,1175.390015,4787920000,1333,72.0,0.05,Rain,Autumn,2011,39,9
2011-09-29,1160.400024,1151.73999,5285740000,1167,69.0,0.41,Rain-Thunderstorm,Autumn,2011,39,9
2011-09-30,1131.420044,1159.930054,4416790000,1023,68.0,0.23,Rain-Thunderstorm,Autumn,2011,39,9
2011-10-03,1099.22998,1131.209961,5670340000,711,53.0,0.04,Rain,Autumn,2011,40,10
2011-10-04,1123.949951,1097.420044,3714670000,1388,57.0,T,,Autumn,2011,40,10
2011-10-05,1144.030029,1124.030029,2510620000,1451,63.0,0.00,,Autumn,2011,40,10
2011-10-06,1164.969971,1144.109985,5098330000,1337,58.0,0.00,,Autumn,2011,40,10
2011-10-07,1155.459961,1165.030029,5580380000,1467,57.0,0.00,,Autumn,2011,40,10
2011-10-10,1194.890015,1158.150024,4446800000,736,72.0,0.00,,Autumn,2011,41,10
2011-10-11,1195.540039,1194.599976,4424500000,1197,69.0,0.00,,Autumn,2011,41,10
2011-10-12,1207.25,1196.189941,5355360000,1280,62.0,0.01,Rain,Autumn,2011,41,10
2011-10-13,1203.660034,1206.959961,4436270000,1174,65.0,0.05,Fog-Rain,Autumn,2011,41,10
2011-10-14,1224.579956,1205.650024,4116690000,969,65.0,0.32,Fog-Rain-Thunderstorm,Autumn,2011,41,10
2011-10-17,1200.859985,1224.469971,4300700000,859,63.0,T,Rain,Autumn,2011,42,10
2011-10-18,1225.380005,1200.75,4840170000,1377,62.0,T,,Autumn,2011,42,10
2011-10-19,1209.880005,1223.459961,4846390000,1257,64.0,1.25,Rain,Autumn,2011,42,10
2011-10-20,1215.390015,1209.920044,4870290000,1508,62.0,0.01,Rain,Autumn,2011,42,10
2011-10-21,1238.25,1215.390015,4980770000,1520,55.0,0.00,,Autumn,2011,42,10
2011-10-24,1254.189941,1238.719971,4309380000,852,55.0,T,,Autumn,2011,43,10
2011-10-25,1229.050049,1254.189941,4473970000,1348,58.0,0.00,,Autumn,2011,43,10
2011-10-26,1242.0,1229.170044,4873530000,1453,55.0,0.00,,Autumn,2011,43,10
2011-10-27,1284.589966,1243.969971,6367610000,1118,48.0,0.69,Rain,Autumn,2011,43,10
2011-10-28,1285.089966,1284.390015,4536690000,1193,44.0,0.00,,Autumn,2011,43,10
2011-10-31,1253.300049,1284.959961,4310210000,657,43.0,0.00,,Autumn,2011,44,10
2011-11-01,1218.280029,1251.0,5645540000,1390,49.0,0.00,,Autumn,2011,44,11
2011-11-02,1237.900024,1219.619995,4110530000,1386,47.0,0.00,,Autumn,2011,44,11
2011-11-03,1261.150024,1238.25,4849140000,1434,52.0,0.00,,Autumn,2011,44,11
2011-11-04,1253.22998,1260.819946,3830650000,1359,48.0,0.00,,Autumn,2011,44,11
2011-11-07,1261.119995,1253.209961,3429740000,886,51.0,0.00,,Autumn,2011,45,11
2011-11-08,1275.920044,1261.119995,3908490000,1138,58.0,0.00,,Autumn,2011,45,11
2011-11-09,1229.099976,1275.180054,4659740000,1480,53.0,0.00,Fog,Autumn,2011,45,11
2011-11-10,1239.699951,1229.589966,4002760000,1425,59.0,T,Fog-Rain,Autumn,2011,45,11
2011-11-11,1263.849976,1240.119995,3370180000,1223,47.0,T,Rain,Autumn,2011,45,11
2011-11-14,1251.780029,1263.849976,3219680000,806,58.0,0.00,,Autumn,2011,46,11
2011-11-15,1257.810059,1251.699951,3599300000,1278,60.0,0.01,Rain,Autumn,2011,46,11
2011-11-16,1236.910034,1257.810059,4085010000,1219,56.0,0.61,Rain,Autumn,2011,46,11
2011-11-17,1216.130005,1236.560059,4596450000,1251,48.0,0.04,Rain,Autumn,2011,46,11
2011-11-18,1215.650024,1216.189941,3827610000,1282,42.0,0.00,,Autumn,2011,46,11
2011-11-21,1192.97998,1215.619995,4050070000,832,52.0,0.18,Rain,Autumn,2011,47,11
2011-11-22,1188.040039,1192.97998,3911710000,1096,49.0,1.50,Rain,Autumn,2011,47,11
2011-11-23,1161.790039,1187.47998,3798940000,986,50.0,0.74,Rain,Autumn,2011,47,11
2011-11-25,1158.670044,1161.410034,1664200000,1216,52.0,0.00,,Autumn,2011,47,11
2011-11-28,1192.550049,1158.670044,3920750000,1046,59.0,0.00,,Autumn,2011,48,11
2011-11-29,1195.189941,1192.560059,3992650000,1248,58.0,0.16,Rain,Autumn,2011,48,11
2011-11-30,1246.959961,1196.719971,5801910000,1202,49.0,T,Rain,Autumn,2011,48,11
2011-12-01,1244.579956,1246.910034,3818680000,1463,45.0,0.00,,Autumn,2011,48,12
2011-12-02,1244.280029,1246.030029,4144310000,1453,44.0,0.00,,Autumn,2011,48,12
2011-12-05,1257.079956,1244.329956,4148060000,872,50.0,T,Fog-Rain,Autumn,2011,49,12
2011-12-06,1258.469971,1257.189941,3734230000,1242,55.0,0.19,Rain,Autumn,2011,49,12
2011-12-07,1261.01001,1258.140015,4160540000,1316,50.0,0.99,Rain,Autumn,2011,49,12
2011-12-08,1234.349976,1260.869995,4298370000,1286,41.0,0.19,Rain,Autumn,2011,49,12
2011-12-09,1255.189941,1234.47998,3830610000,1237,43.0,0.00,,Autumn,2011,49,12
2011-12-12,1236.469971,1255.050049,3600570000,739,37.0,0.00,,Autumn,2011,50,12
2011-12-13,1225.72998,1236.829956,4121570000,1280,39.0,0.00,,Autumn,2011,50,12
2011-12-14,1211.819946,1225.72998,4298290000,1317,43.0,0.00,,Autumn,2011,50,12
2011-12-15,1215.75,1212.119995,3810340000,1329,52.0,0.00,,Autumn,2011,50,12
2011-12-16,1219.660034,1216.089966,5345800000,1246,50.0,0.00,,Autumn,2011,50,12
2011-12-19,1205.349976,1219.73999,3659820000,511,35.0,0.00,,Autumn,2011,51,12
2011-12-20,1241.300049,1205.719971,4055590000,1175,44.0,0.02,Rain,Autumn,2011,51,12
2011-12-21,1243.719971,1241.25,2959020000,1132,50.0,0.12,Rain-Thunderstorm,Winter,2011,51,12
2011-12-22,1254.0,1243.719971,3492250000,1074,54.0,0.06,Rain,Winter,2011,51,12
2011-12-23,1265.329956,1254.0,2233830000,744,44.0,0.86,Rain,Winter,2011,51,12
2011-12-27,1265.430054,1265.02002,2130590000,868,45.0,0.70,Rain,Winter,2011,52,12
2011-12-28,1249.640015,1265.380005,2349980000,1165,41.0,0.00,,Winter,2011,52,12
2011-12-29,1263.02002,1249.75,2278130000,1126,32.0,0.00,,Winter,2011,52,12
2011-12-30,1257.599976,1262.819946,2271850000,958,43.0,0.00,,Winter,2011,52,12
2012-01-03,1277.060059,1258.859985,3943710000,1138,25.0,0.00,,Winter,2012,1,1
2012-01-04,1277.300049,1277.030029,3592580000,1305,21.0,0.00,,Winter,2012,1,1
2012-01-05,1281.060059,1277.300049,4315950000,1433,34.0,0.00,,Winter,2012,1,1
2012-01-06,1277.810059,1280.930054,3656830000,1511,43.0,0.00,,Winter,2012,1,1
2012-01-09,1280.699951,1277.829956,3371600000,822,34.0,0.00,,Winter,2012,2,1
2012-01-10,1292.079956,1280.77002,4221960000,1481,39.0,0.00,,Winter,2012,2,1
2012-01-11,1292.47998,1292.02002,3968120000,1571,39.0,0.12,Rain,Winter,2012,2,1
2012-01-12,1295.5,1292.47998,4019890000,1411,46.0,0.90,Rain-Thunderstorm,Winter,2012,2,1
2012-01-13,1289.089966,1294.819946,3692370000,1475,40.0,T,Rain-Snow,Winter,2012,2,1
2012-01-17,1293.670044,1290.219971,4010490000,1481,44.0,0.23,Rain,Winter,2012,3,1
2012-01-18,1308.040039,1293.650024,4096160000,1621,39.0,0.01,,Winter,2012,3,1
2012-01-19,1314.5,1308.069946,4465890000,1336,28.0,0.00,,Winter,2012,3,1
2012-01-20,1315.380005,1314.48999,3912620000,1601,32.0,0.00,,Winter,2012,3,1
2012-01-23,1316.0,1315.290039,3770910000,931,42.0,0.23,Fog-Rain-Snow,Winter,2012,4,1
2012-01-24,1314.650024,1315.959961,3693560000,1445,47.0,0.00,,Winter,2012,4,1
2012-01-25,1326.060059,1314.400024,4410910000,1394,42.0,0.00,,Winter,2012,4,1
2012-01-26,1318.430054,1326.280029,4522070000,1285,39.0,0.18,Rain,Winter,2012,4,1
2012-01-27,1316.329956,1318.25,4007380000,1409,51.0,0.29,Fog-Rain,Winter,2012,4,1
2012-01-30,1313.01001,1316.160034,3659010000,884,38.0,0.00,,Winter,2012,5,1
2012-01-31,1312.410034,1313.530029,4235550000,1242,47.0,0.00,,Winter,2012,5,1
2012-02-01,1324.089966,1312.449951,4504360000,1726,53.0,0.03,Rain,Winter,2012,5,2
2012-02-02,1325.540039,1324.23999,4120920000,1522,44.0,0.00,,Winter,2012,5,2
2012-02-03,1344.900024,1326.209961,4608550000,1502,38.0,0.00,,Winter,2012,5,2
2012-02-06,1344.329956,1344.319946,3379700000,840,40.0,0.00,,Winter,2012,6,2
2012-02-07,1347.050049,1344.329956,3742460000,1153,43.0,0.00,,Winter,2012,6,2
2012-02-08,1349.959961,1347.040039,4096730000,1457,35.0,0.04,Snow,Winter,2012,6,2
2012-02-09,1351.949951,1349.969971,4209890000,1456,39.0,T,Snow,Winter,2012,6,2
2012-02-10,1342.640015,1351.209961,3877580000,1625,38.0,T,Rain,Winter,2012,6,2
2012-02-13,1351.77002,1343.060059,3618040000,1005,37.0,0.00,,Winter,2012,7,2
2012-02-14,1350.5,1351.300049,3889520000,1071,40.0,0.03,Rain,Winter,2012,7,2
2012-02-15,1343.22998,1350.52002,4080340000,1449,42.0,0.01,Rain,Winter,2012,7,2
2012-02-16,1358.040039,1342.609985,4108880000,1380,38.0,0.12,Rain,Winter,2012,7,2
2012-02-17,1361.22998,1358.060059,3717640000,1475,45.0,0.04,Rain,Winter,2012,7,2
2012-02-21,1362.209961,1361.219971,3795200000,1250,37.0,0.00,,Winter,2012,8,2
2012-02-22,1357.660034,1362.109985,3633710000,1366,47.0,T,,Winter,2012,8,2
2012-02-23,1363.459961,1357.530029,3786450000,1276,52.0,0.00,,Winter,2012,8,2
2012-02-24,1365.73999,1363.459961,3505360000,1157,42.0,0.37,Rain,Winter,2012,8,2
2012-02-27,1367.589966,1365.199951,3648890000,921,41.0,0.00,,Winter,2012,9,2
2012-02-28,1372.180054,1367.560059,3579120000,1288,45.0,0.00,,Winter,2012,9,2
2012-02-29,1365.680054,1372.199951,4482370000,1058,40.0,0.49,Rain,Winter,2012,9,2
2012-03-01,1374.089966,1365.900024,3919240000,1309,39.0,0.11,Rain,Winter,2012,9,3
2012-03-02,1369.630005,1374.089966,3283490000,1420,38.0,0.15,Rain,Winter,2012,9,3
2012-03-05,1364.329956,1369.589966,3429480000,982,38.0,0.00,,Winter,2012,10,3
2012-03-06,1343.359985,1363.630005,4191060000,1466,34.0,0.00,,Winter,2012,10,3
2012-03-07,1352.630005,1343.390015,3580380000,1750,45.0,0.00,,Winter,2012,10,3
2012-03-08,1365.910034,1352.650024,3543060000,1607,53.0,0.00,,Winter,2012,10,3
2012-03-09,1370.869995,1365.969971,3639470000,1454,45.0,0.07,Rain,Winter,2012,10,3
2012-03-12,1371.089966,1370.780029,3081870000,1001,51.0,0.00,,Winter,2012,11,3
2012-03-13,1395.949951,1371.920044,4386470000,1478,55.0,0.08,Rain,Winter,2012,11,3
2012-03-14,1394.280029,1395.949951,4502280000,1526,60.0,0.00,,Winter,2012,11,3
2012-03-15,1402.599976,1394.170044,4271650000,1386,45.0,T,,Winter,2012,11,3
2012-03-16,1404.170044,1402.550049,5163950000,1302,46.0,0.02,Rain,Winter,2012,11,3
2012-03-19,1409.75,1404.170044,3932570000,975,55.0,0.00,,Spring,2012,12,3
2012-03-20,1405.52002,1409.589966,3695280000,1320,60.0,0.00,Fog,Spring,2012,12,3
2012-03-21,1402.890015,1405.52002,3573590000,1504,59.0,T,Fog,Spring,2012,12,3
2012-03-22,1392.780029,1402.890015,3740590000,1488,60.0,T,Fog,Spring,2012,12,3
2012-03-23,1397.109985,1392.780029,3472950000,1455,65.0,0.00,Fog,Spring,2012,12,3
2012-03-26,1416.51001,1397.109985,3576950000,930,46.0,0.00,,Spring,2012,13,3
2012-03-27,1412.52002,1416.550049,3513640000,1350,42.0,0.00,,Spring,2012,13,3
2012-03-28,1405.540039,1412.52002,3892800000,1473,53.0,0.01,Rain-Thunderstorm,Spring,2012,13,3
2012-03-29,1403.280029,1405.390015,3832000000,1303,54.0,0.00,,Spring,2012,13,3
2012-03-30,1408.469971,1403.310059,3676890000,1204,47.0,0.04,Rain,Spring,2012,13,3
2012-04-02,1419.040039,1408.469971,3572010000,870,49.0,0.10,Rain,Spring,2012,14,4
2012-04-03,1413.380005,1418.97998,3822090000,1430,53.0,0.00,,Spring,2012,14,4
2012-04-04,1398.959961,1413.089966,3938290000,1521,59.0,0.00,,Spring,2012,14,4
2012-04-05,1398.079956,1398.790039,3303740000,1418,51.0,0.00,,Spring,2012,14,4
2012-04-09,1382.199951,1397.449951,3468980000,747,58.0,0.00,,Spring,2012,15,4
2012-04-10,1358.589966,1382.180054,4631730000,1263,53.0,T,Rain,Spring,2012,15,4
2012-04-11,1368.709961,1358.97998,3743040000,1312,49.0,T,Rain,Spring,2012,15,4
2012-04-12,1387.569946,1368.77002,3618280000,1231,53.0,T,Rain,Spring,2012,15,4
2012-04-13,1370.26001,1387.609985,3631160000,1222,53.0,T,Rain,Spring,2012,15,4
2012-04-16,1369.569946,1370.27002,3574780000,900,66.0,0.00,,Spring,2012,16,4
2012-04-17,1390.780029,1369.569946,3456200000,1430,69.0,0.00,,Spring,2012,16,4
2012-04-18,1385.140015,1390.780029,3463140000,1467,57.0,T,Rain,Spring,2012,16,4
2012-04-19,1376.920044,1385.079956,4180020000,1373,56.0,T,Rain,Spring,2012,16,4
2012-04-20,1378.530029,1376.959961,3833320000,1493,58.0,T,Rain,Spring,2012,16,4
2012-04-23,1366.939941,1378.530029,3654860000,835,51.0,0.28,Rain,Spring,2012,17,4
2012-04-24,1371.969971,1366.969971,3617100000,1010,53.0,0.00,,Spring,2012,17,4
2012-04-25,1390.689941,1372.109985,3998430000,1426,50.0,0.00,Rain,Spring,2012,17,4
2012-04-26,1399.97998,1390.640015,4034700000,1235,51.0,0.06,Rain,Spring,2012,17,4
2012-04-27,1403.359985,1400.189941,3645830000,1374,50.0,T,Rain,Spring,2012,17,4
2012-04-30,1397.910034,1403.26001,3574010000,802,50.0,0.00,,Spring,2012,18,4
2012-05-01,1405.819946,1397.859985,3807950000,1129,61.0,0.94,Rain-Thunderstorm,Spring,2012,18,5
2012-05-02,1402.310059,1405.5,3803860000,1318,53.0,0.03,Rain,Spring,2012,18,5
2012-05-03,1391.569946,1402.319946,4004910000,1554,54.0,0.65,Rain-Thunderstorm,Spring,2012,18,5
