RoundedLat,RoundedLong,Count,bins
40.825,-73.897,93,12
40.825,-73.896,83,11
40.825,-73.895,49,10
40.825,-73.894,134,12
40.825,-73.893,2785,14
40.825,-73.892,629,14
40.825,-73.891,450,14
40.825,-73.89,219,13
40.825,-73.889,101,12
40.825,-73.888,74,11
40.825,-73.887,104,12
40.825,-73.886,41,9
40.825,-73.883,99,12
40.825,-73.881,46,10
40.825,-73.88,75,11
40.825,-73.879,117,12
40.825,-73.878,549,14
40.825,-73.877,1650,14
40.825,-73.876,587,14
40.825,-73.875,46,10
40.825,-73.874,127,12
40.825,-73.873,53,10
40.825,-73.872,43,10
40.825,-73.871,81,11
40.825,-73.87,465,14
40.825,-73.869,330,14
40.825,-73.868,187,13
40.825,-73.867,9,4
40.825,-73.866,369,14
40.825,-73.864,32,9
40.825,-73.863,16,6
40.825,-73.862,1,0
40.825,-73.861,66,11
40.825,-73.86,2,0
40.825,-73.859,61,11
40.825,-73.856,41,9
40.825,-73.854,161,13
40.825,-73.853,53,10
40.825,-73.851,46,10
40.825,-73.85,41,9
40.825,-73.849,23,8
40.825,-73.848,8,4
40.825,-73.846,9,4
40.825,-73.845,32,9
40.825,-73.843,8,4
40.825,-73.839,22,7
40.825,-73.825,11,5
40.825,-73.824,74,11
40.825,-73.823,15,6
40.825,-73.822,10,5
40.825,-73.821,21,7
40.825,-73.82,23,8
40.825,-73.819,13,6
40.825,-73.818,1,0
40.825,-73.817,4,2
40.825,-73.816,2,0
40.825,-73.81,4,2
40.825,-73.809,3,1
40.825,-73.808,8,4
40.826,-73.953,220,13
40.826,-73.952,165,13
40.826,-73.951,695,14
40.826,-73.95,1735,14
40.826,-73.949,1240,14
40.826,-73.948,349,14
40.826,-73.947,652,14
40.826,-73.946,375,14
40.826,-73.945,140,12
40.826,-73.944,233,13
40.826,-73.943,345,14
40.826,-73.942,2,0
40.826,-73.941,228,13
40.826,-73.94,310,14
40.826,-73.939,210,13
40.826,-73.938,39,9
40.826,-73.937,404,14
40.826,-73.936,286,14
40.826,-73.929,172,13
40.826,-73.927,331,14
40.826,-73.926,204,13
40.826,-73.925,113,12
40.826,-73.923,321,14
40.826,-73.922,20,7
40.826,-73.921,5418,14
40.826,-73.92,854,14
40.826,-73.919,2205,14
40.826,-73.918,946,14
40.826,-73.917,227,13
40.826,-73.916,100,12
40.826,-73.915,299,14
40.826,-73.914,13,6
40.826,-73.912,52,10
40.826,-73.911,11,5
40.826,-73.91,92,12
40.826,-73.909,81,11
40.826,-73.908,96,12
40.826,-73.907,98,12
40.826,-73.906,406,14
40.826,-73.905,294,14
40.826,-73.902,519,14
40.826,-73.901,131,12
40.826,-73.9,190,13
40.826,-73.899,534,14
40.826,-73.898,62,11
40.826,-73.897,115,12
40.826,-73.896,41,9
40.826,-73.895,85,11
40.826,-73.892,140,12
40.826,-73.891,83,11
40.826,-73.89,659,14
40.826,-73.889,271,13
40.826,-73.888,268,13
40.826,-73.887,138,12
40.826,-73.886,27,8
40.826,-73.885,1,0
40.826,-73.882,78,11
40.826,-73.881,318,14
40.826,-73.88,290,14
40.826,-73.879,423,14
40.826,-73.878,478,14
40.826,-73.877,280,14
40.826,-73.876,323,14
40.826,-73.875,52,10
40.826,-73.873,1,0
40.826,-73.872,10,5
40.826,-73.871,346,14
40.826,-73.868,2,0
40.826,-73.865,21,7
40.826,-73.863,689,14
40.826,-73.862,128,12
40.826,-73.861,59,10
40.826,-73.86,502,14
40.826,-73.859,48,10
40.826,-73.858,5,2
40.826,-73.857,1118,14
40.826,-73.855,50,10
40.826,-73.853,33,9
40.826,-73.851,42,10
40.826,-73.85,76,11
40.826,-73.848,36,9
40.826,-73.847,6,3
40.826,-73.846,6,3
40.826,-73.845,9,4
40.826,-73.843,12,5
40.826,-73.84,12,5
40.826,-73.834,7,3
40.826,-73.828,10,5
40.826,-73.827,6,3
40.826,-73.826,9,4
40.826,-73.825,13,6
40.826,-73.824,1,0
40.826,-73.823,18,7
40.826,-73.822,95,12
40.826,-73.821,156,13
40.826,-73.82,10,5
40.826,-73.819,10,5
40.826,-73.816,5,2
40.826,-73.815,20,7
40.827,-73.954,6,3
40.827,-73.952,346,14
40.827,-73.951,131,12
40.827,-73.95,659,14
40.827,-73.948,456,14
40.827,-73.947,203,13
40.827,-73.946,781,14
40.827,-73.945,188,13
40.827,-73.944,105,12
40.827,-73.943,356,14
40.827,-73.942,163,13
40.827,-73.94,284,14
40.827,-73.939,708,14
40.827,-73.938,529,14
40.827,-73.937,260,13
40.827,-73.936,163,13
40.827,-73.935,91,12
40.827,-73.931,109,12
40.827,-73.93,35,9
40.827,-73.929,85,11
40.827,-73.927,76,11
40.827,-73.926,126,12
40.827,-73.925,131,12
40.827,-73.924,1023,14
40.827,-73.923,583,14
40.827,-73.922,1512,14
40.827,-73.921,626,14
40.827,-73.92,24,8
40.827,-73.919,10,5
40.827,-73.918,405,14
40.827,-73.917,58,10
40.827,-73.916,168,13
40.827,-73.915,109,12
40.827,-73.914,38,9
40.827,-73.913,133,12
40.827,-73.912,50,10
40.827,-73.91,20,7
40.827,-73.909,185,13
40.827,-73.908,150,13
40.827,-73.907,193,13
40.827,-73.905,488,14
40.827,-73.904,57,10
40.827,-73.903,261,13
40.827,-73.902,124,12
40.827,-73.901,65,11
40.827,-73.9,257,13
40.827,-73.899,342,14
40.827,-73.898,92,12
40.827,-73.896,143,13
40.827,-73.895,61,11
40.827,-73.894,87,11
40.827,-73.893,87,11
40.827,-73.892,120,12
40.827,-73.891,136,12
40.827,-73.89,105,12
40.827,-73.889,281,14
40.827,-73.888,258,13
40.827,-73.887,134,12
40.827,-73.886,10,5
40.827,-73.884,56,10
40.827,-73.883,32,9
40.827,-73.882,185,13
40.827,-73.881,334,14
40.827,-73.88,558,14
40.827,-73.879,1096,14
40.827,-73.878,666,14
40.827,-73.875,169,13
40.827,-73.874,483,14
40.827,-73.873,29,8
40.827,-73.872,404,14
40.827,-73.871,212,13
40.827,-73.87,489,14
40.827,-73.869,381,14
40.827,-73.868,617,14
40.827,-73.865,192,13
40.827,-73.862,14,6
40.827,-73.861,24,8
40.827,-73.86,77,11
40.827,-73.859,8,4
40.827,-73.858,65,11
40.827,-73.857,1,0
40.827,-73.856,52,10
40.827,-73.855,23,8
40.827,-73.853,66,11
40.827,-73.852,59,10
40.827,-73.851,25,8
40.827,-73.85,62,11
40.827,-73.848,13,6
40.827,-73.847,18,7
40.827,-73.846,6,3
40.827,-73.845,11,5
40.827,-73.844,16,6
40.827,-73.843,6,3
40.827,-73.839,1,0
40.827,-73.837,5,2
40.827,-73.836,1,0
40.827,-73.831,37,9
40.827,-73.83,10,5
40.827,-73.829,1,0
40.827,-73.828,3,1
40.827,-73.826,3,1
40.827,-73.825,16,6
40.827,-73.824,12,5
40.827,-73.823,46,10
40.827,-73.822,39,9
40.827,-73.821,13,6
40.827,-73.82,19,7
40.827,-73.819,9,4
40.827,-73.818,75,11
40.827,-73.816,6,3
40.827,-73.815,8,4
40.827,-73.814,2,0
40.828,-73.951,176,13
40.828,-73.95,202,13
40.828,-73.949,292,14
40.828,-73.948,477,14
40.828,-73.947,217,13
40.828,-73.946,260,13
40.828,-73.945,226,13
40.828,-73.944,103,12
40.828,-73.943,197,13
40.828,-73.942,207,13
40.828,-73.94,318,14
40.828,-73.939,166,13
40.828,-73.938,298,14
40.828,-73.937,152,13
40.828,-73.936,43,10
40.828,-73.935,227,13
40.828,-73.932,76,11
40.828,-73.931,190,13
40.828,-73.927,215,13
40.828,-73.926,7664,14
40.828,-73.925,1034,14
40.828,-73.924,52,10
40.828,-73.922,44,10
40.828,-73.921,35,9
40.828,-73.92,187,13
40.828,-73.919,290,14
40.828,-73.918,146,13
40.828,-73.917,294,14
40.828,-73.916,165,13
40.828,-73.915,225,13
40.828,-73.914,312,14
40.828,-73.913,124,12
40.828,-73.912,149,13
40.828,-73.911,4,2
40.828,-73.909,105,12
40.828,-73.908,26,8
40.828,-73.907,126,12
40.828,-73.906,379,14
40.828,-73.905,47,10
40.828,-73.904,495,14
40.828,-73.903,63,11
40.828,-73.902,48,10
40.828,-73.901,90,12
40.828,-73.9,322,14
40.828,-73.899,552,14
40.828,-73.898,167,13
40.828,-73.897,25,8
40.828,-73.896,131,12
40.828,-73.895,196,13
40.828,-73.894,183,13
40.828,-73.893,73,11
40.828,-73.892,85,11
40.828,-73.891,121,12
40.828,-73.89,40,9
40.828,-73.889,70,11
40.828,-73.888,106,12
40.828,-73.887,27,8
40.828,-73.886,629,14
40.828,-73.885,203,13
40.828,-73.884,3,1
40.828,-73.883,287,14
40.828,-73.882,352,14
40.828,-73.881,342,14
40.828,-73.877,371,14
40.828,-73.876,313,14
40.828,-73.875,903,14
40.828,-73.874,579,14
40.828,-73.872,74,11
40.828,-73.871,288,14
40.828,-73.87,82,11
40.828,-73.869,54,10
40.828,-73.868,29,8
40.828,-73.867,166,13
40.828,-73.866,175,13
40.828,-73.865,300,14
40.828,-73.864,144,13
40.828,-73.863,56,10
40.828,-73.862,35,9
40.828,-73.861,123,12
40.828,-73.86,2,0
40.828,-73.859,18,7
40.828,-73.858,16,6
40.828,-73.856,52,10
40.828,-73.855,36,9
40.828,-73.853,61,11
40.828,-73.852,139,12
40.828,-73.85,316,14
40.828,-73.849,36,9
40.828,-73.847,32,9
40.828,-73.844,206,13
40.828,-73.841,117,12
40.828,-73.84,541,14
40.828,-73.839,5,2
40.828,-73.836,4,2
40.828,-73.835,8,4
40.828,-73.832,3,1
40.828,-73.831,6,3
40.828,-73.83,3,1
40.828,-73.829,5,2
40.828,-73.828,3,1
40.828,-73.827,5,2
40.828,-73.826,8,4
40.828,-73.825,8,4
40.828,-73.824,77,11
40.828,-73.823,5,2
40.828,-73.822,13,6
40.828,-73.821,4,2
40.828,-73.82,5,2
40.828,-73.819,3,1
40.828,-73.818,46,10
40.828,-73.817,1,0
40.828,-73.816,7,3
40.828,-73.815,3,1
40.828,-73.813,2,0
40.829,-73.951,54,10
40.829,-73.95,255,13
40.829,-73.949,668,14
40.829,-73.948,165,13
40.829,-73.947,288,14
40.829,-73.945,486,14
40.829,-73.944,5816,14
40.829,-73.943,107,12
40.829,-73.942,132,12
40.829,-73.941,77,11
40.829,-73.939,260,13
40.829,-73.938,784,14
40.829,-73.937,581,14
40.829,-73.936,23,8
40.829,-73.93,2,0
40.829,-73.929,176,13
40.829,-73.928,903,14
40.829,-73.925,130,12
40.829,-73.924,65,11
40.829,-73.923,650,14
40.829,-73.922,193,13
40.829,-73.921,142,13
40.829,-73.92,359,14
40.829,-73.919,363,14
40.829,-73.918,162,13
40.829,-73.917,208,13
40.829,-73.916,601,14
40.829,-73.915,126,12
40.829,-73.914,614,14
40.829,-73.913,111,12
40.829,-73.912,105,12
40.829,-73.911,104,12
40.829,-73.91,23,8
40.829,-73.909,17,6
40.829,-73.908,143,13
40.829,-73.907,198,13
40.829,-73.906,81,11
40.829,-73.905,87,11
40.829,-73.904,154,13
40.829,-73.903,124,12
40.829,-73.902,224,13
40.829,-73.901,148,13
40.829,-73.9,67,11
40.829,-73.899,419,14
40.829,-73.898,277,14
40.829,-73.897,71,11
40.829,-73.896,228,13
40.829,-73.895,33,9
40.829,-73.894,86,11
40.829,-73.893,31,9
40.829,-73.892,283,14
40.829,-73.891,149,13
40.829,-73.89,76,11
40.829,-73.889,54,10
40.829,-73.888,195,13
40.829,-73.887,101,12
40.829,-73.886,7,3
40.829,-73.883,76,11
40.829,-73.882,29,8
40.829,-73.88,663,14
40.829,-73.879,1684,14
40.829,-73.878,553,14
40.829,-73.877,324,14
40.829,-73.876,895,14
40.829,-73.875,146,13
40.829,-73.874,68,11
40.829,-73.873,42,10
40.829,-73.872,111,12
40.829,-73.871,60,11
40.829,-73.87,47,10
40.829,-73.868,77,11
40.829,-73.867,185,13
40.829,-73.866,86,11
40.829,-73.865,28,8
40.829,-73.864,24,8
40.829,-73.863,44,10
40.829,-73.862,46,10
40.829,-73.861,64,11
40.829,-73.86,66,11
40.829,-73.858,66,11
40.829,-73.857,190,13
40.829,-73.855,24,8
40.829,-73.854,48,10
40.829,-73.853,29,8
40.829,-73.852,55,10
40.829,-73.85,167,13
40.829,-73.849,113,12
40.829,-73.848,11,5
40.829,-73.847,27,8
40.829,-73.845,3,1
40.829,-73.844,1,0
40.829,-73.841,43,10
40.829,-73.837,1,0
40.829,-73.833,5,2
40.829,-73.832,4,2
40.829,-73.831,3,1
40.829,-73.83,7,3
40.829,-73.828,7,3
40.829,-73.827,8,4
40.829,-73.826,6,3
40.829,-73.825,44,10
40.829,-73.824,16,6
40.829,-73.823,2,0
40.829,-73.822,15,6
40.829,-73.821,10,5
40.829,-73.819,2,0
40.829,-73.818,1,0
40.829,-73.817,7,3
40.829,-73.816,9,4
40.829,-73.815,10,5
40.829,-73.814,9,4
40.83,-73.95,240,13
40.83,-73.949,58,10
40.83,-73.948,459,14
40.83,-73.947,173,13
40.83,-73.946,976,14
40.83,-73.944,226,13
40.83,-73.943,63,11
40.83,-73.942,138,12
40.83,-73.941,251,13
40.83,-73.94,463,14
40.83,-73.939,94,12
40.83,-73.937,3028,14
40.83,-73.932,2,0
40.83,-73.931,52,10
40.83,-73.93,364,14
40.83,-73.929,110,12
40.83,-73.928,35,9
40.83,-73.925,148,13
40.83,-73.923,104,12
40.83,-73.922,163,13
40.83,-73.921,169,13
40.83,-73.919,461,14
40.83,-73.918,112,12
40.83,-73.917,337,14
40.83,-73.916,155,13
40.83,-73.915,991,14
40.83,-73.914,379,14
40.83,-73.913,705,14
40.83,-73.912,409,14
40.83,-73.911,38,9
40.83,-73.91,41,9
40.83,-73.909,51,10
40.83,-73.908,131,12
40.83,-73.907,46,10
40.83,-73.906,280,14
40.83,-73.905,118,12
40.83,-73.904,113,12
40.83,-73.903,264,13
40.83,-73.902,138,12
40.83,-73.901,186,13
40.83,-73.9,181,13
40.83,-73.899,440,14
40.83,-73.898,99,12
40.83,-73.897,592,14
40.83,-73.896,92,12
40.83,-73.895,128,12
40.83,-73.894,120,12
40.83,-73.893,98,12
40.83,-73.892,1823,14
40.83,-73.891,74,11
40.83,-73.89,48,10
40.83,-73.889,37,9
40.83,-73.888,62,11
40.83,-73.887,152,13
40.83,-73.886,62,11
40.83,-73.885,111,12
40.83,-73.882,21,7
40.83,-73.881,195,13
40.83,-73.88,490,14
40.83,-73.879,539,14
40.83,-73.878,163,13
40.83,-73.877,180,13
40.83,-73.876,1105,14
40.83,-73.875,1761,14
40.83,-73.874,272,13
40.83,-73.873,203,13
40.83,-73.872,133,12
40.83,-73.871,191,13
40.83,-73.87,13,6
40.83,-73.869,122,12
40.83,-73.868,47,10
40.83,-73.867,123,12
40.83,-73.866,73,11
40.83,-73.865,72,11
40.83,-73.864,36,9
40.83,-73.863,56,10
40.83,-73.862,47,10
40.83,-73.86,20,7
40.83,-73.859,13,6
40.83,-73.857,50,10
40.83,-73.855,88,12
40.83,-73.854,67,11
40.83,-73.853,26,8
40.83,-73.852,71,11
40.83,-73.851,117,12
40.83,-73.85,16,6
40.83,-73.849,22,7
40.83,-73.848,24,8
40.83,-73.847,81,11
40.83,-73.844,26,8
40.83,-73.843,1,0
40.83,-73.838,51,10
40.83,-73.834,37,9
40.83,-73.833,6,3
40.83,-73.831,1,0
40.83,-73.83,1,0
40.83,-73.829,4,2
40.83,-73.828,7,3
40.83,-73.827,2,0
40.83,-73.826,34,9
40.83,-73.825,59,10
40.83,-73.824,7,3
40.83,-73.822,8,4
40.83,-73.82,24,8
40.83,-73.818,1,0
40.83,-73.817,10,5
40.83,-73.816,7,3
40.83,-73.815,13,6
40.831,-73.95,76,11
40.831,-73.949,426,14
40.831,-73.948,400,14
40.831,-73.947,566,14
40.831,-73.945,121,12
40.831,-73.944,107,12
40.831,-73.943,381,14
40.831,-73.942,235,13
40.831,-73.941,478,14
40.831,-73.94,6,3
40.831,-73.936,588,14
40.831,-73.932,110,12
40.831,-73.931,290,14
40.831,-73.93,310,14
40.831,-73.929,176,13
40.831,-73.928,207,13
40.831,-73.927,108,12
40.831,-73.926,122,12
40.831,-73.924,168,13
40.831,-73.923,312,14
40.831,-73.922,562,14
40.831,-73.921,119,12
40.831,-73.92,305,14
40.831,-73.919,386,14
40.831,-73.918,247,13
40.831,-73.917,314,14
40.831,-73.916,559,14
40.831,-73.915,611,14
40.831,-73.914,1155,14
40.831,-73.913,277,14
40.831,-73.912,223,13
40.831,-73.911,301,14
40.831,-73.91,287,14
40.831,-73.909,161,13
40.831,-73.908,11,5
40.831,-73.907,523,14
40.831,-73.906,167,13
40.831,-73.905,281,14
40.831,-73.904,203,13
40.831,-73.903,428,14
40.831,-73.902,54,10
40.831,-73.901,347,14
40.831,-73.9,457,14
40.831,-73.899,54,10
40.831,-73.898,12,5
40.831,-73.897,119,12
40.831,-73.896,251,13
40.831,-73.895,156,13
40.831,-73.893,92,12
40.831,-73.892,164,13
40.831,-73.89,191,13
40.831,-73.889,204,13
40.831,-73.888,40,9
40.831,-73.887,67,11
40.831,-73.886,104,12
40.831,-73.885,11,5
40.831,-73.882,160,13
40.831,-73.881,80,11
40.831,-73.88,133,12
40.831,-73.879,145,13
40.831,-73.878,87,11
40.831,-73.877,6,3
40.831,-73.875,712,14
40.831,-73.874,38,9
40.831,-73.873,40,9
40.831,-73.872,43,10
40.831,-73.871,90,12
40.831,-73.87,53,10
40.831,-73.869,101,12
40.831,-73.868,174,13
40.831,-73.867,288,14
40.831,-73.866,100,12
40.831,-73.865,63,11
40.831,-73.864,30,8
40.831,-73.862,78,11
40.831,-73.861,140,12
40.831,-73.859,73,11
40.831,-73.857,183,13
40.831,-73.856,156,13
40.831,-73.855,172,13
40.831,-73.854,28,8
40.831,-73.853,39,9
40.831,-73.852,101,12
40.831,-73.851,151,13
40.831,-73.849,174,13
40.831,-73.848,28,8
40.831,-73.846,19,7
40.831,-73.845,10,5
40.831,-73.844,7,3
40.831,-73.843,1,0
40.831,-73.834,10,5
40.831,-73.833,16,6
40.831,-73.832,5,2
40.831,-73.83,3,1
40.831,-73.829,12,5
40.831,-73.827,9599,14
40.831,-73.826,8,4
40.831,-73.825,2,0
40.831,-73.824,4,2
40.831,-73.823,17,6
40.831,-73.822,9,4
40.831,-73.821,9,4
40.831,-73.82,12,5
40.831,-73.819,2,0
40.831,-73.818,7,3
40.831,-73.817,12,5
40.832,-73.949,149,13
40.832,-73.948,63,11
40.832,-73.946,11,5
40.832,-73.944,141,12
40.832,-73.943,380,14
40.832,-73.941,398,14
40.832,-73.94,149,13
40.832,-73.935,36,9
40.832,-73.932,80,11
40.832,-73.931,153,13
40.832,-73.93,314,14
40.832,-73.929,254,13
40.832,-73.928,359,14
40.832,-73.927,85,11
40.832,-73.926,89,12
40.832,-73.924,11,5
40.832,-73.923,478,14
40.832,-73.921,379,14
40.832,-73.92,102,12
40.832,-73.919,114,12
40.832,-73.918,94,12
40.832,-73.917,166,13
40.832,-73.916,274,14
40.832,-73.915,350,14
40.832,-73.914,350,14
40.832,-73.913,115,12
40.832,-73.912,22,7
40.832,-73.911,253,13
40.832,-73.91,653,14
40.832,-73.909,55,10
40.832,-73.908,341,14
40.832,-73.907,15,6
40.832,-73.906,703,14
40.832,-73.905,81,11
40.832,-73.904,187,13
40.832,-73.903,186,13
40.832,-73.902,340,14
40.832,-73.9,443,14
40.832,-73.899,430,14
40.832,-73.898,123,12
40.832,-73.897,165,13
40.832,-73.896,71,11
40.832,-73.895,114,12
40.832,-73.894,101,12
40.832,-73.893,74,11
40.832,-73.891,344,14
40.832,-73.89,80,11
40.832,-73.889,110,12
40.832,-73.888,410,14
40.832,-73.887,69,11
40.832,-73.886,17,6
40.832,-73.885,28,8
40.832,-73.884,1,0
40.832,-73.881,66,11
40.832,-73.88,97,12
40.832,-73.879,203,13
40.832,-73.877,415,14
40.832,-73.876,223,13
40.832,-73.875,235,13
40.832,-73.874,81,11
40.832,-73.873,111,12
40.832,-73.872,55,10
40.832,-73.871,59,10
40.832,-73.87,142,13
40.832,-73.869,33,9
40.832,-73.868,178,13
40.832,-73.867,789,14
40.832,-73.866,132,12
40.832,-73.865,139,12
40.832,-73.863,146,13
40.832,-73.862,192,13
40.832,-73.861,164,13
40.832,-73.859,190,13
40.832,-73.858,60,11
40.832,-73.857,318,14
40.832,-73.856,108,12
40.832,-73.855,11,5
40.832,-73.854,210,13
40.832,-73.853,183,13
40.832,-73.852,66,11
40.832,-73.851,186,13
40.832,-73.85,44,10
40.832,-73.848,50,10
40.832,-73.846,36,9
40.832,-73.845,23,8
40.832,-73.843,4,2
40.832,-73.835,2,0
40.832,-73.831,17,6
40.832,-73.83,16,6
40.832,-73.829,3,1
40.832,-73.828,31,9
40.832,-73.827,24,8
40.832,-73.826,5,2
40.832,-73.825,8,4
40.832,-73.824,2,0
40.832,-73.823,6,3
40.832,-73.821,16,6
40.832,-73.82,3,1
40.832,-73.818,6,3
40.832,-73.817,3,1
40.832,-73.816,8,4
40.833,-73.95,99,12
40.833,-73.948,3,1
40.833,-73.947,13,6
40.833,-73.946,309,14
40.833,-73.945,210,13
40.833,-73.944,589,14
40.833,-73.943,336,14
40.833,-73.942,734,14
40.833,-73.941,445,14
40.833,-73.94,132,12
40.833,-73.939,71,11
40.833,-73.935,1075,14
40.833,-73.931,215,13
40.833,-73.93,138,12
40.833,-73.929,250,13
40.833,-73.928,549,14
40.833,-73.927,281,14
40.833,-73.926,2,0
40.833,-73.925,427,14
40.833,-73.923,9,4
40.833,-73.922,630,14
40.833,-73.921,3,1
40.833,-73.92,22,7
40.833,-73.919,243,13
40.833,-73.918,284,14
40.833,-73.917,234,13
40.833,-73.916,253,13
40.833,-73.915,404,14
40.833,-73.914,714,14
40.833,-73.913,427,14
40.833,-73.912,52,10
40.833,-73.911,188,13
40.833,-73.91,586,14
40.833,-73.909,1861,14
40.833,-73.908,1,0
40.833,-73.907,230,13
40.833,-73.906,120,12
40.833,-73.905,572,14
40.833,-73.903,227,13
40.833,-73.901,375,14
40.833,-73.9,98,12
40.833,-73.899,100,12
40.833,-73.898,190,13
40.833,-73.897,230,13
40.833,-73.896,96,12
40.833,-73.895,216,13
40.833,-73.894,308,14
40.833,-73.893,30,8
40.833,-73.892,75,11
40.833,-73.891,15,6
40.833,-73.89,83,11
40.833,-73.889,95,12
40.833,-73.888,501,14
40.833,-73.887,97,12
40.833,-73.886,35,9
40.833,-73.885,58,10
40.833,-73.884,1,0
40.833,-73.881,15,6
40.833,-73.88,159,13
40.833,-73.879,43,10
40.833,-73.877,98,12
40.833,-73.876,97,12
40.833,-73.875,106,12
40.833,-73.874,65,11
40.833,-73.873,60,11
40.833,-73.872,97,12
40.833,-73.869,426,14
40.833,-73.868,243,13
40.833,-73.867,50,10
40.833,-73.866,31,9
40.833,-73.865,30,8
40.833,-73.864,232,13
40.833,-73.863,899,14
40.833,-73.862,274,14
40.833,-73.861,77,11
40.833,-73.86,3,1
40.833,-73.859,273,13
40.833,-73.858,129,12
40.833,-73.857,6,3
40.833,-73.856,60,11
40.833,-73.855,61,11
40.833,-73.854,44,10
40.833,-73.853,32,9
40.833,-73.851,255,13
40.833,-73.85,47,10
40.833,-73.848,38,9
40.833,-73.847,39,9
40.833,-73.846,37,9
40.833,-73.845,49,10
40.833,-73.842,6,3
40.833,-73.83,11,5
40.833,-73.829,37,9
40.833,-73.828,177,13
40.833,-73.827,20,7
40.833,-73.826,13,6
40.833,-73.825,6,3
40.833,-73.824,3,1
40.833,-73.823,4,2
40.833,-73.82,3,1
40.833,-73.819,8,4
40.833,-73.818,4,2
40.833,-73.817,5,2
40.833,-73.816,4,2
40.834,-73.949,195,13
40.834,-73.948,57,10
40.834,-73.947,78,11
40.834,-73.945,1792,14
40.834,-73.943,438,14
40.834,-73.941,626,14
40.834,-73.94,262,13
40.834,-73.939,53,10
40.834,-73.938,75,11
40.834,-73.935,1,0
40.834,-73.931,2,0
40.834,-73.93,130,12
40.834,-73.929,773,14
40.834,-73.928,530,14
40.834,-73.927,730,14
40.834,-73.926,558,14
40.834,-73.925,176,13
40.834,-73.924,2,0
40.834,-73.923,47,10
40.834,-73.922,245,13
40.834,-73.921,166,13
40.834,-73.92,315,14
40.834,-73.919,18,7
40.834,-73.918,346,14
40.834,-73.917,520,14
40.834,-73.916,484,14
40.834,-73.915,529,14
40.834,-73.914,148,13
40.834,-73.913,208,13
40.834,-73.912,169,13
40.834,-73.911,71,11
40.834,-73.91,302,14
40.834,-73.909,257,13
40.834,-73.908,228,13
40.834,-73.906,235,13
40.834,-73.905,422,14
40.834,-73.904,206,13
40.834,-73.901,187,13
40.834,-73.9,164,13
40.834,-73.899,58,10
40.834,-73.898,61,11
40.834,-73.897,114,12
40.834,-73.896,157,13
40.834,-73.895,257,13
40.834,-73.894,11,5
40.834,-73.893,4,2
40.834,-73.892,9,4
40.834,-73.891,42,10
40.834,-73.89,297,14
40.834,-73.889,108,12
40.834,-73.888,5,2
40.834,-73.887,589,14
40.834,-73.886,49,10
40.834,-73.884,85,11
40.834,-73.88,114,12
40.834,-73.879,279,14
40.834,-73.878,511,14
40.834,-73.877,593,14
40.834,-73.876,411,14
40.834,-73.875,483,14
40.834,-73.874,96,12
40.834,-73.873,80,11
40.834,-73.872,177,13
40.834,-73.871,104,12
40.834,-73.87,106,12
40.834,-73.869,102,12
40.834,-73.868,99,12
40.834,-73.867,109,12
40.834,-73.866,48,10
40.834,-73.865,35,9
40.834,-73.864,9,4
40.834,-73.863,75,11
40.834,-73.862,48,10
40.834,-73.861,282,14
40.834,-73.859,24,8
40.834,-73.858,72,11
40.834,-73.856,174,13
40.834,-73.855,87,11
40.834,-73.854,104,12
40.834,-73.853,128,12
40.834,-73.852,1289,14
40.834,-73.851,45,10
40.834,-73.85,85,11
40.834,-73.849,4,2
40.834,-73.848,36,9
40.834,-73.847,25,8
40.834,-73.845,32,9
40.834,-73.842,2,0
40.834,-73.841,5,2
40.834,-73.84,2,0
40.834,-73.835,5,2
40.834,-73.829,45,10
40.834,-73.828,8,4
40.834,-73.827,37,9
40.834,-73.826,53,10
40.834,-73.825,13,6
40.834,-73.824,1,0
40.834,-73.823,7,3
40.834,-73.822,1,0
40.834,-73.82,6,3
40.834,-73.819,5,2
40.834,-73.818,1,0
40.834,-73.817,9,4
40.835,-73.949,51,10
40.835,-73.948,16,6
40.835,-73.947,33,9
40.835,-73.946,177,13
40.835,-73.945,100,12
40.835,-73.944,840,14
40.835,-73.942,1182,14
40.835,-73.941,110,12
40.835,-73.94,564,14
40.835,-73.939,15,6
40.835,-73.938,187,13
40.835,-73.931,4,2
40.835,-73.93,675,14
40.835,-73.929,324,14
40.835,-73.928,241,13
40.835,-73.927,569,14
40.835,-73.926,125,12
40.835,-73.925,434,14
40.835,-73.924,202,13
40.835,-73.923,730,14
40.835,-73.922,32,9
40.835,-73.921,469,14
40.835,-73.92,455,14
40.835,-73.919,490,14
40.835,-73.918,1855,14
40.835,-73.917,462,14
40.835,-73.916,575,14
40.835,-73.915,460,14
40.835,-73.914,34,9
40.835,-73.913,756,14
40.835,-73.912,547,14
40.835,-73.911,159,13
40.835,-73.908,1880,14
40.835,-73.906,2,0
40.835,-73.905,579,14
40.835,-73.904,610,14
40.835,-73.903,325,14
40.835,-73.902,165,13
40.835,-73.9,131,12
40.835,-73.899,6,3
40.835,-73.898,80,11
40.835,-73.896,87,11
40.835,-73.895,117,12
40.835,-73.894,175,13
40.835,-73.893,10,5
40.835,-73.892,16,6
40.835,-73.891,18,7
40.835,-73.89,74,11
40.835,-73.889,177,13
40.835,-73.888,549,14
40.835,-73.887,218,13
40.835,-73.886,155,13
40.835,-73.885,175,13
40.835,-73.884,45,10
40.835,-73.883,22,7
40.835,-73.882,39,9
40.835,-73.881,13,6
